Topic,Sentiment,TweetDate,Year
apple,1,Sun Oct 16 02:33:02 +0000 2011,2011
apple,1,Sun Oct 16 02:17:05 +0000 2011,2011
apple,1,Sun Oct 16 01:14:23 +0000 2011,2011
apple,1,Sun Oct 16 00:53:04 +0000 2011,2011
apple,1,Sun Oct 16 00:52:09 +0000 2011,2011
apple,1,Sun Oct 16 00:48:58 +0000 2011,2011
apple,1,Sun Oct 16 00:34:39 +0000 2011,2011
apple,1,Sun Oct 16 00:32:06 +0000 2011,2011
apple,1,Sun Oct 16 00:28:34 +0000 2011,2011
apple,1,Sun Oct 16 00:24:42 +0000 2011,2011
apple,1,Sun Oct 16 00:15:18 +0000 2011,2011
apple,1,Sun Oct 16 00:03:36 +0000 2011,2011
apple,1,Sun Oct 16 00:02:35 +0000 2011,2011
apple,1,Sun Oct 16 00:02:16 +0000 2011,2011
apple,1,Sat Oct 15 23:57:35 +0000 2011,2011
apple,1,Sat Oct 15 23:57:17 +0000 2011,2011
apple,1,Sat Oct 15 23:50:27 +0000 2011,2011
apple,1,Sat Oct 15 23:23:18 +0000 2011,2011
apple,1,Sat Oct 15 23:21:11 +0000 2011,2011
apple,1,Sat Oct 15 23:10:25 +0000 2011,2011
apple,1,Sat Oct 15 23:02:03 +0000 2011,2011
apple,1,Sat Oct 15 22:58:05 +0000 2011,2011
apple,1,Sat Oct 15 22:56:36 +0000 2011,2011
apple,1,Sat Oct 15 22:27:07 +0000 2011,2011
apple,1,Sat Oct 15 22:26:36 +0000 2011,2011
apple,1,Sat Oct 15 22:19:30 +0000 2011,2011
apple,1,Sat Oct 15 22:10:59 +0000 2011,2011
apple,1,Sat Oct 15 22:09:57 +0000 2011,2011
apple,1,Sat Oct 15 21:48:47 +0000 2011,2011
apple,1,Sat Oct 15 21:46:42 +0000 2011,2011
apple,1,Sat Oct 15 21:41:17 +0000 2011,2011
apple,1,Sat Oct 15 21:39:23 +0000 2011,2011
apple,1,Sat Oct 15 21:24:09 +0000 2011,2011
apple,1,Sat Oct 15 21:12:01 +0000 2011,2011
apple,1,Sat Oct 15 21:10:04 +0000 2011,2011
apple,1,Sat Oct 15 21:09:07 +0000 2011,2011
apple,1,Sat Oct 15 21:01:48 +0000 2011,2011
apple,1,Sat Oct 15 21:01:01 +0000 2011,2011
apple,1,Sat Oct 15 21:00:17 +0000 2011,2011
apple,1,Sat Oct 15 20:49:28 +0000 2011,2011
apple,1,Sat Oct 15 20:38:46 +0000 2011,2011
apple,1,Sat Oct 15 20:22:29 +0000 2011,2011
apple,1,Sat Oct 15 20:03:10 +0000 2011,2011
apple,1,Sat Oct 15 20:02:46 +0000 2011,2011
apple,1,Sat Oct 15 18:56:17 +0000 2011,2011
apple,1,Sat Oct 15 18:46:52 +0000 2011,2011
apple,1,Sat Oct 15 18:35:38 +0000 2011,2011
apple,1,Sat Oct 15 18:27:05 +0000 2011,2011
apple,1,Sat Oct 15 18:24:11 +0000 2011,2011
apple,1,Sat Oct 15 18:22:09 +0000 2011,2011
apple,1,Sat Oct 15 18:14:21 +0000 2011,2011
apple,1,Sat Oct 15 18:05:00 +0000 2011,2011
apple,1,Sat Oct 15 17:49:19 +0000 2011,2011
apple,1,Sat Oct 15 17:47:16 +0000 2011,2011
apple,1,Sat Oct 15 17:25:31 +0000 2011,2011
apple,1,Sat Oct 15 17:21:50 +0000 2011,2011
apple,1,Sat Oct 15 17:12:42 +0000 2011,2011
apple,1,Sat Oct 15 16:51:24 +0000 2011,2011
apple,1,Sat Oct 15 16:44:33 +0000 2011,2011
apple,1,Sat Oct 15 16:44:09 +0000 2011,2011
apple,1,Sat Oct 15 16:42:00 +0000 2011,2011
apple,1,Sat Oct 15 16:29:22 +0000 2011,2011
apple,1,Sat Oct 15 16:25:22 +0000 2011,2011
apple,1,Sat Oct 15 16:21:01 +0000 2011,2011
apple,1,Sat Oct 15 15:27:11 +0000 2011,2011
apple,1,Sat Oct 15 14:53:24 +0000 2011,2011
apple,1,Sat Oct 15 14:34:57 +0000 2011,2011
apple,1,Sat Oct 15 14:09:52 +0000 2011,2011
apple,1,Sat Oct 15 13:10:06 +0000 2011,2011
apple,1,Sat Oct 15 12:56:23 +0000 2011,2011
apple,1,Sat Oct 15 12:23:18 +0000 2011,2011
apple,1,Sat Oct 15 05:49:58 +0000 2011,2011
google,2,Wed Oct 19 05:46:54 +0000 2011,2011
google,2,Wed Oct 19 05:44:39 +0000 2011,2011
google,2,Wed Oct 19 05:43:56 +0000 2011,2011
google,2,Wed Oct 19 05:43:38 +0000 2011,2011
google,2,Wed Oct 19 05:43:23 +0000 2011,2011
google,2,Wed Oct 19 05:42:06 +0000 2011,2011
google,2,Wed Oct 19 05:41:16 +0000 2011,2011
google,2,Wed Oct 19 05:40:56 +0000 2011,2011
google,2,Wed Oct 19 05:40:32 +0000 2011,2011
google,2,Wed Oct 19 05:39:28 +0000 2011,2011
google,2,Wed Oct 19 05:34:07 +0000 2011,2011
google,2,Wed Oct 19 05:32:39 +0000 2011,2011
google,2,Wed Oct 19 05:31:43 +0000 2011,2011
google,2,Wed Oct 19 05:31:37 +0000 2011,2011
google,2,Wed Oct 19 05:31:10 +0000 2011,2011
google,2,Wed Oct 19 05:28:42 +0000 2011,2011
google,2,Wed Oct 19 05:28:04 +0000 2011,2011
google,2,Wed Oct 19 05:27:02 +0000 2011,2011
google,2,Wed Oct 19 05:23:54 +0000 2011,2011
google,2,Wed Oct 19 05:23:53 +0000 2011,2011
google,2,Wed Oct 19 05:23:12 +0000 2011,2011
google,2,Wed Oct 19 05:21:03 +0000 2011,2011
google,2,Wed Oct 19 05:12:56 +0000 2011,2011
google,2,Wed Oct 19 05:09:57 +0000 2011,2011
google,2,Wed Oct 19 05:09:33 +0000 2011,2011
google,2,Wed Oct 19 05:08:46 +0000 2011,2011
google,2,Wed Oct 19 05:05:18 +0000 2011,2011
google,2,Wed Oct 19 05:03:02 +0000 2011,2011
google,2,Wed Oct 19 05:02:15 +0000 2011,2011
google,2,Wed Oct 19 05:02:13 +0000 2011,2011
google,2,Wed Oct 19 05:00:06 +0000 2011,2011
google,2,Wed Oct 19 04:59:23 +0000 2011,2011
google,2,Wed Oct 19 04:59:00 +0000 2011,2011
google,2,Wed Oct 19 04:58:38 +0000 2011,2011
google,2,Wed Oct 19 04:57:12 +0000 2011,2011
google,2,Wed Oct 19 04:53:19 +0000 2011,2011
google,2,Wed Oct 19 04:48:20 +0000 2011,2011
google,2,Wed Oct 19 04:46:10 +0000 2011,2011
google,2,Wed Oct 19 04:45:33 +0000 2011,2011
google,2,Wed Oct 19 04:44:44 +0000 2011,2011
google,2,Wed Oct 19 04:44:19 +0000 2011,2011
google,2,Wed Oct 19 04:43:46 +0000 2011,2011
google,2,Wed Oct 19 04:35:57 +0000 2011,2011
google,2,Wed Oct 19 04:35:25 +0000 2011,2011
google,2,Wed Oct 19 04:33:32 +0000 2011,2011
google,2,Wed Oct 19 04:31:22 +0000 2011,2011
google,2,Wed Oct 19 04:26:15 +0000 2011,2011
google,2,Wed Oct 19 04:22:52 +0000 2011,2011
google,2,Wed Oct 19 04:22:29 +0000 2011,2011
google,2,Wed Oct 19 04:22:05 +0000 2011,2011
google,2,Wed Oct 19 04:19:19 +0000 2011,2011
google,2,Wed Oct 19 04:18:56 +0000 2011,2011
google,2,Wed Oct 19 04:17:15 +0000 2011,2011
google,2,Wed Oct 19 04:14:37 +0000 2011,2011
google,2,Wed Oct 19 04:14:09 +0000 2011,2011
google,2,Wed Oct 19 04:12:27 +0000 2011,2011
google,2,Wed Oct 19 04:12:22 +0000 2011,2011
google,2,Wed Oct 19 04:10:40 +0000 2011,2011
google,2,Wed Oct 19 04:08:12 +0000 2011,2011
google,2,Wed Oct 19 04:06:36 +0000 2011,2011
google,2,Wed Oct 19 04:02:06 +0000 2011,2011
google,2,Wed Oct 19 03:58:22 +0000 2011,2011
google,2,Wed Oct 19 03:55:58 +0000 2011,2011
google,2,Wed Oct 19 03:54:13 +0000 2011,2011
google,2,Wed Oct 19 03:52:50 +0000 2011,2011
google,2,Wed Oct 19 03:50:08 +0000 2011,2011
google,2,Wed Oct 19 03:49:21 +0000 2011,2011
google,2,Wed Oct 19 03:49:11 +0000 2011,2011
google,2,Wed Oct 19 03:47:45 +0000 2011,2011
google,2,Wed Oct 19 03:46:26 +0000 2011,2011
google,2,Wed Oct 19 03:46:01 +0000 2011,2011
google,2,Wed Oct 19 03:45:30 +0000 2011,2011
google,2,Wed Oct 19 03:44:41 +0000 2011,2011
google,2,Wed Oct 19 03:44:25 +0000 2011,2011
google,2,Wed Oct 19 03:43:52 +0000 2011,2011
google,2,Wed Oct 19 03:43:48 +0000 2011,2011
google,2,Wed Oct 19 03:40:47 +0000 2011,2011
google,2,Wed Oct 19 03:38:20 +0000 2011,2011
google,2,Wed Oct 19 03:36:45 +0000 2011,2011
google,2,Wed Oct 19 03:35:37 +0000 2011,2011
google,2,Wed Oct 19 03:34:35 +0000 2011,2011
google,2,Wed Oct 19 03:31:11 +0000 2011,2011
google,2,Wed Oct 19 03:28:36 +0000 2011,2011
google,2,Wed Oct 19 03:27:05 +0000 2011,2011
google,2,Wed Oct 19 03:26:28 +0000 2011,2011
google,2,Wed Oct 19 03:25:21 +0000 2011,2011
google,2,Wed Oct 19 03:25:20 +0000 2011,2011
google,2,Wed Oct 19 03:23:43 +0000 2011,2011
google,2,Wed Oct 19 03:23:13 +0000 2011,2011
google,2,Wed Oct 19 03:23:08 +0000 2011,2011
google,2,Wed Oct 19 03:20:42 +0000 2011,2011
google,2,Wed Oct 19 03:20:14 +0000 2011,2011
google,2,Wed Oct 19 03:19:26 +0000 2011,2011
google,2,Wed Oct 19 03:15:55 +0000 2011,2011
google,2,Wed Oct 19 03:15:47 +0000 2011,2011
google,2,Wed Oct 19 03:14:12 +0000 2011,2011
google,2,Wed Oct 19 03:13:53 +0000 2011,2011
google,2,Wed Oct 19 03:13:28 +0000 2011,2011
google,2,Wed Oct 19 03:12:52 +0000 2011,2011
google,2,Wed Oct 19 03:12:13 +0000 2011,2011
google,2,Wed Oct 19 03:12:06 +0000 2011,2011
google,2,Wed Oct 19 03:10:00 +0000 2011,2011
google,2,Wed Oct 19 03:08:47 +0000 2011,2011
google,2,Wed Oct 19 03:08:25 +0000 2011,2011
google,2,Wed Oct 19 03:08:14 +0000 2011,2011
google,2,Wed Oct 19 03:07:28 +0000 2011,2011
google,2,Wed Oct 19 03:07:11 +0000 2011,2011
google,2,Wed Oct 19 03:06:39 +0000 2011,2011
google,2,Wed Oct 19 03:06:16 +0000 2011,2011
google,2,Wed Oct 19 03:06:15 +0000 2011,2011
google,2,Wed Oct 19 03:06:01 +0000 2011,2011
google,2,Wed Oct 19 03:05:47 +0000 2011,2011
google,2,Wed Oct 19 03:05:18 +0000 2011,2011
google,2,Wed Oct 19 03:05:11 +0000 2011,2011
google,2,Wed Oct 19 03:04:28 +0000 2011,2011
google,2,Wed Oct 19 03:04:18 +0000 2011,2011
google,2,Wed Oct 19 03:03:48 +0000 2011,2011
google,2,Wed Oct 19 03:03:30 +0000 2011,2011
google,2,Wed Oct 19 03:03:28 +0000 2011,2011
google,2,Wed Oct 19 03:03:24 +0000 2011,2011
google,2,Wed Oct 19 03:03:04 +0000 2011,2011
google,2,Wed Oct 19 03:02:54 +0000 2011,2011
google,2,Wed Oct 19 03:02:48 +0000 2011,2011
google,2,Wed Oct 19 03:02:32 +0000 2011,2011
google,2,Wed Oct 19 03:02:24 +0000 2011,2011
google,2,Wed Oct 19 03:02:23 +0000 2011,2011
google,2,Wed Oct 19 03:01:59 +0000 2011,2011
google,2,Wed Oct 19 03:01:41 +0000 2011,2011
google,2,Wed Oct 19 03:01:29 +0000 2011,2011
google,2,Wed Oct 19 03:01:20 +0000 2011,2011
google,2,Wed Oct 19 03:01:04 +0000 2011,2011
google,2,Wed Oct 19 03:01:04 +0000 2011,2011
google,2,Wed Oct 19 03:00:52 +0000 2011,2011
google,2,Wed Oct 19 03:00:51 +0000 2011,2011
google,2,Wed Oct 19 03:00:49 +0000 2011,2011
google,2,Wed Oct 19 03:00:20 +0000 2011,2011
google,2,Wed Oct 19 03:00:17 +0000 2011,2011
google,2,Wed Oct 19 02:59:33 +0000 2011,2011
google,2,Wed Oct 19 02:59:27 +0000 2011,2011
google,2,Wed Oct 19 02:59:19 +0000 2011,2011
google,2,Wed Oct 19 02:58:55 +0000 2011,2011
google,2,Wed Oct 19 02:58:36 +0000 2011,2011
google,2,Wed Oct 19 02:58:00 +0000 2011,2011
google,2,Wed Oct 19 02:57:59 +0000 2011,2011
google,2,Wed Oct 19 02:57:55 +0000 2011,2011
google,2,Wed Oct 19 02:57:21 +0000 2011,2011
google,2,Wed Oct 19 02:57:07 +0000 2011,2011
google,2,Wed Oct 19 02:56:59 +0000 2011,2011
google,2,Wed Oct 19 02:55:47 +0000 2011,2011
google,2,Wed Oct 19 02:55:43 +0000 2011,2011
google,2,Wed Oct 19 02:55:11 +0000 2011,2011
google,2,Wed Oct 19 02:54:39 +0000 2011,2011
google,2,Wed Oct 19 02:54:11 +0000 2011,2011
google,2,Wed Oct 19 02:53:25 +0000 2011,2011
google,2,Wed Oct 19 02:53:19 +0000 2011,2011
google,2,Wed Oct 19 02:53:01 +0000 2011,2011
google,2,Wed Oct 19 02:52:52 +0000 2011,2011
google,2,Wed Oct 19 02:51:46 +0000 2011,2011
google,2,Wed Oct 19 02:51:11 +0000 2011,2011
google,2,Wed Oct 19 02:50:08 +0000 2011,2011
google,2,Wed Oct 19 02:49:33 +0000 2011,2011
google,2,Wed Oct 19 02:48:42 +0000 2011,2011
google,2,Wed Oct 19 02:48:24 +0000 2011,2011
google,2,Wed Oct 19 02:48:22 +0000 2011,2011
google,2,Wed Oct 19 02:47:52 +0000 2011,2011
google,2,Wed Oct 19 02:47:42 +0000 2011,2011
google,2,Wed Oct 19 02:46:43 +0000 2011,2011
google,2,Wed Oct 19 02:46:37 +0000 2011,2011
google,2,Wed Oct 19 02:46:36 +0000 2011,2011
google,2,Wed Oct 19 02:46:05 +0000 2011,2011
google,2,Wed Oct 19 02:45:50 +0000 2011,2011
google,2,Wed Oct 19 02:45:45 +0000 2011,2011
google,2,Wed Oct 19 02:45:22 +0000 2011,2011
google,2,Wed Oct 19 02:45:18 +0000 2011,2011
google,2,Wed Oct 19 02:44:46 +0000 2011,2011
google,2,Wed Oct 19 02:44:29 +0000 2011,2011
google,2,Wed Oct 19 02:43:24 +0000 2011,2011
google,2,Wed Oct 19 02:43:20 +0000 2011,2011
google,2,Wed Oct 19 02:43:07 +0000 2011,2011
google,2,Wed Oct 19 02:42:52 +0000 2011,2011
google,2,Wed Oct 19 02:42:50 +0000 2011,2011
google,2,Wed Oct 19 02:42:35 +0000 2011,2011
google,2,Wed Oct 19 02:42:16 +0000 2011,2011
google,2,Wed Oct 19 02:42:14 +0000 2011,2011
google,2,Wed Oct 19 02:42:03 +0000 2011,2011
google,2,Wed Oct 19 02:41:52 +0000 2011,2011
google,2,Wed Oct 19 02:41:08 +0000 2011,2011
google,2,Wed Oct 19 02:40:26 +0000 2011,2011
google,2,Wed Oct 19 02:39:10 +0000 2011,2011
google,2,Wed Oct 19 02:39:06 +0000 2011,2011
google,2,Wed Oct 19 02:38:24 +0000 2011,2011
google,2,Wed Oct 19 02:37:46 +0000 2011,2011
google,2,Wed Oct 19 02:37:42 +0000 2011,2011
google,2,Wed Oct 19 02:37:27 +0000 2011,2011
google,2,Wed Oct 19 02:37:25 +0000 2011,2011
google,2,Wed Oct 19 02:36:29 +0000 2011,2011
google,2,Wed Oct 19 02:34:26 +0000 2011,2011
google,2,Wed Oct 19 02:34:23 +0000 2011,2011
google,2,Wed Oct 19 02:29:49 +0000 2011,2011
google,2,Wed Oct 19 02:29:03 +0000 2011,2011
google,2,Wed Oct 19 02:28:13 +0000 2011,2011
google,2,Wed Oct 19 02:27:40 +0000 2011,2011
google,0,Wed Oct 19 05:45:44 +0000 2011,2011
google,0,Wed Oct 19 05:41:39 +0000 2011,2011
google,0,Wed Oct 19 05:36:44 +0000 2011,2011
google,0,Wed Oct 19 05:16:41 +0000 2011,2011
google,0,Wed Oct 19 05:14:38 +0000 2011,2011
google,0,Wed Oct 19 04:50:24 +0000 2011,2011
google,0,Wed Oct 19 04:49:33 +0000 2011,2011
google,0,Wed Oct 19 04:43:55 +0000 2011,2011
google,0,Wed Oct 19 04:40:09 +0000 2011,2011
google,0,Wed Oct 19 04:38:43 +0000 2011,2011
google,0,Wed Oct 19 04:34:36 +0000 2011,2011
google,0,Wed Oct 19 04:33:56 +0000 2011,2011
google,0,Wed Oct 19 04:31:37 +0000 2011,2011
google,0,Wed Oct 19 04:31:07 +0000 2011,2011
google,0,Wed Oct 19 04:26:24 +0000 2011,2011
google,0,Wed Oct 19 03:59:07 +0000 2011,2011
google,0,Wed Oct 19 03:55:00 +0000 2011,2011
google,0,Wed Oct 19 03:50:58 +0000 2011,2011
google,0,Wed Oct 19 03:41:03 +0000 2011,2011
google,0,Wed Oct 19 03:39:36 +0000 2011,2011
google,0,Wed Oct 19 03:37:47 +0000 2011,2011
google,0,Wed Oct 19 03:36:10 +0000 2011,2011
google,0,Wed Oct 19 03:26:58 +0000 2011,2011
google,0,Wed Oct 19 03:20:47 +0000 2011,2011
google,0,Wed Oct 19 03:20:31 +0000 2011,2011
google,0,Wed Oct 19 03:18:52 +0000 2011,2011
google,0,Wed Oct 19 03:18:09 +0000 2011,2011
google,0,Wed Oct 19 03:16:46 +0000 2011,2011
google,0,Wed Oct 19 03:09:45 +0000 2011,2011
google,0,Wed Oct 19 03:08:27 +0000 2011,2011
google,0,Wed Oct 19 03:06:30 +0000 2011,2011
google,0,Wed Oct 19 03:06:10 +0000 2011,2011
google,0,Wed Oct 19 03:06:06 +0000 2011,2011
google,0,Wed Oct 19 03:05:56 +0000 2011,2011
google,0,Wed Oct 19 03:04:32 +0000 2011,2011
google,0,Wed Oct 19 03:03:23 +0000 2011,2011
google,0,Wed Oct 19 03:01:03 +0000 2011,2011
google,0,Wed Oct 19 02:59:54 +0000 2011,2011
google,0,Wed Oct 19 02:57:55 +0000 2011,2011
google,0,Wed Oct 19 02:56:26 +0000 2011,2011
google,0,Wed Oct 19 02:56:16 +0000 2011,2011
google,0,Wed Oct 19 02:56:04 +0000 2011,2011
google,0,Wed Oct 19 02:55:00 +0000 2011,2011
google,0,Wed Oct 19 02:54:58 +0000 2011,2011
google,0,Wed Oct 19 02:54:53 +0000 2011,2011
google,0,Wed Oct 19 02:52:03 +0000 2011,2011
google,0,Wed Oct 19 02:51:59 +0000 2011,2011
google,0,Wed Oct 19 02:50:54 +0000 2011,2011
google,0,Wed Oct 19 02:48:45 +0000 2011,2011
google,0,Wed Oct 19 02:43:51 +0000 2011,2011
google,0,Wed Oct 19 02:39:45 +0000 2011,2011
google,0,Wed Oct 19 02:39:29 +0000 2011,2011
google,0,Wed Oct 19 02:37:54 +0000 2011,2011
google,0,Wed Oct 19 02:37:41 +0000 2011,2011
google,0,Wed Oct 19 02:36:26 +0000 2011,2011
google,0,Wed Oct 19 02:35:43 +0000 2011,2011
google,0,Wed Oct 19 02:35:38 +0000 2011,2011
google,1,Wed Oct 19 05:48:08 +0000 2011,2011
google,1,Wed Oct 19 05:47:59 +0000 2011,2011
google,1,Wed Oct 19 05:47:53 +0000 2011,2011
google,1,Wed Oct 19 05:47:29 +0000 2011,2011
google,1,Wed Oct 19 05:45:17 +0000 2011,2011
google,1,Wed Oct 19 05:44:26 +0000 2011,2011
google,1,Wed Oct 19 05:44:11 +0000 2011,2011
google,1,Wed Oct 19 05:44:10 +0000 2011,2011
google,1,Wed Oct 19 05:43:37 +0000 2011,2011
google,1,Wed Oct 19 05:42:49 +0000 2011,2011
google,1,Wed Oct 19 05:42:47 +0000 2011,2011
google,1,Wed Oct 19 05:42:07 +0000 2011,2011
google,1,Wed Oct 19 05:42:03 +0000 2011,2011
google,1,Wed Oct 19 05:41:49 +0000 2011,2011
google,1,Wed Oct 19 05:41:48 +0000 2011,2011
google,1,Wed Oct 19 05:41:48 +0000 2011,2011
google,1,Wed Oct 19 05:39:09 +0000 2011,2011
google,1,Wed Oct 19 05:39:04 +0000 2011,2011
google,1,Wed Oct 19 05:38:10 +0000 2011,2011
google,1,Wed Oct 19 05:37:20 +0000 2011,2011
google,1,Wed Oct 19 05:37:09 +0000 2011,2011
google,1,Wed Oct 19 05:36:36 +0000 2011,2011
google,1,Wed Oct 19 05:36:28 +0000 2011,2011
google,1,Wed Oct 19 05:36:23 +0000 2011,2011
google,1,Wed Oct 19 05:36:09 +0000 2011,2011
google,1,Wed Oct 19 05:36:07 +0000 2011,2011
google,1,Wed Oct 19 05:35:59 +0000 2011,2011
google,1,Wed Oct 19 05:35:28 +0000 2011,2011
google,1,Wed Oct 19 05:35:09 +0000 2011,2011
google,1,Wed Oct 19 05:34:41 +0000 2011,2011
google,1,Wed Oct 19 05:34:25 +0000 2011,2011
google,1,Wed Oct 19 05:34:09 +0000 2011,2011
google,1,Wed Oct 19 05:34:09 +0000 2011,2011
google,1,Wed Oct 19 05:34:08 +0000 2011,2011
google,1,Wed Oct 19 05:34:05 +0000 2011,2011
google,1,Wed Oct 19 05:34:01 +0000 2011,2011
google,1,Wed Oct 19 05:34:00 +0000 2011,2011
google,1,Wed Oct 19 05:33:06 +0000 2011,2011
google,1,Wed Oct 19 05:33:03 +0000 2011,2011
google,1,Wed Oct 19 05:33:02 +0000 2011,2011
google,1,Wed Oct 19 05:31:07 +0000 2011,2011
google,1,Wed Oct 19 05:31:00 +0000 2011,2011
google,1,Wed Oct 19 05:30:09 +0000 2011,2011
google,1,Wed Oct 19 05:30:08 +0000 2011,2011
google,1,Wed Oct 19 05:30:08 +0000 2011,2011
google,1,Wed Oct 19 05:30:04 +0000 2011,2011
google,1,Wed Oct 19 05:29:53 +0000 2011,2011
google,1,Wed Oct 19 05:29:38 +0000 2011,2011
google,1,Wed Oct 19 05:27:34 +0000 2011,2011
google,1,Wed Oct 19 05:27:17 +0000 2011,2011
google,1,Wed Oct 19 05:25:56 +0000 2011,2011
google,1,Wed Oct 19 05:25:56 +0000 2011,2011
google,1,Wed Oct 19 05:25:51 +0000 2011,2011
google,1,Wed Oct 19 05:25:50 +0000 2011,2011
google,1,Wed Oct 19 05:25:35 +0000 2011,2011
google,1,Wed Oct 19 05:24:52 +0000 2011,2011
google,1,Wed Oct 19 05:24:39 +0000 2011,2011
google,1,Wed Oct 19 05:24:25 +0000 2011,2011
google,1,Wed Oct 19 05:24:22 +0000 2011,2011
google,1,Wed Oct 19 05:24:03 +0000 2011,2011
google,1,Wed Oct 19 05:23:03 +0000 2011,2011
google,1,Wed Oct 19 05:22:12 +0000 2011,2011
google,1,Wed Oct 19 05:21:47 +0000 2011,2011
google,1,Wed Oct 19 05:21:16 +0000 2011,2011
google,1,Wed Oct 19 05:21:13 +0000 2011,2011
google,1,Wed Oct 19 05:21:09 +0000 2011,2011
google,1,Wed Oct 19 05:21:09 +0000 2011,2011
google,1,Wed Oct 19 05:21:09 +0000 2011,2011
google,1,Wed Oct 19 05:21:09 +0000 2011,2011
google,1,Wed Oct 19 05:20:59 +0000 2011,2011
google,1,Wed Oct 19 05:20:38 +0000 2011,2011
google,1,Wed Oct 19 05:19:36 +0000 2011,2011
google,1,Wed Oct 19 05:19:03 +0000 2011,2011
google,1,Wed Oct 19 05:19:02 +0000 2011,2011
google,1,Wed Oct 19 05:19:02 +0000 2011,2011
google,1,Wed Oct 19 05:18:59 +0000 2011,2011
google,1,Wed Oct 19 05:18:07 +0000 2011,2011
google,1,Wed Oct 19 05:17:04 +0000 2011,2011
google,1,Wed Oct 19 05:16:31 +0000 2011,2011
google,1,Wed Oct 19 05:16:20 +0000 2011,2011
google,1,Wed Oct 19 05:15:49 +0000 2011,2011
google,1,Wed Oct 19 05:15:26 +0000 2011,2011
google,1,Wed Oct 19 05:15:23 +0000 2011,2011
google,1,Wed Oct 19 05:15:12 +0000 2011,2011
google,1,Wed Oct 19 05:15:10 +0000 2011,2011
google,1,Wed Oct 19 05:14:25 +0000 2011,2011
google,1,Wed Oct 19 05:13:52 +0000 2011,2011
google,1,Wed Oct 19 05:13:32 +0000 2011,2011
google,1,Wed Oct 19 05:11:33 +0000 2011,2011
google,1,Wed Oct 19 05:10:59 +0000 2011,2011
google,1,Wed Oct 19 05:10:13 +0000 2011,2011
google,1,Wed Oct 19 05:10:06 +0000 2011,2011
google,1,Wed Oct 19 05:10:02 +0000 2011,2011
google,1,Wed Oct 19 05:09:58 +0000 2011,2011
google,1,Wed Oct 19 05:09:56 +0000 2011,2011
google,1,Wed Oct 19 05:08:55 +0000 2011,2011
google,1,Wed Oct 19 05:08:45 +0000 2011,2011
google,1,Wed Oct 19 05:08:12 +0000 2011,2011
google,1,Wed Oct 19 05:08:07 +0000 2011,2011
google,1,Wed Oct 19 05:07:38 +0000 2011,2011
google,1,Wed Oct 19 05:07:13 +0000 2011,2011
google,1,Wed Oct 19 05:07:09 +0000 2011,2011
google,1,Wed Oct 19 05:06:41 +0000 2011,2011
google,1,Wed Oct 19 05:05:16 +0000 2011,2011
google,1,Wed Oct 19 05:05:04 +0000 2011,2011
google,1,Wed Oct 19 05:05:01 +0000 2011,2011
google,1,Wed Oct 19 05:04:24 +0000 2011,2011
google,1,Wed Oct 19 05:04:07 +0000 2011,2011
google,1,Wed Oct 19 05:03:17 +0000 2011,2011
google,1,Wed Oct 19 05:03:13 +0000 2011,2011
google,1,Wed Oct 19 05:02:19 +0000 2011,2011
google,1,Wed Oct 19 05:02:12 +0000 2011,2011
google,1,Wed Oct 19 05:01:52 +0000 2011,2011
google,1,Wed Oct 19 05:01:48 +0000 2011,2011
google,1,Wed Oct 19 05:01:07 +0000 2011,2011
google,1,Wed Oct 19 05:00:07 +0000 2011,2011
google,1,Wed Oct 19 05:00:03 +0000 2011,2011
google,1,Wed Oct 19 05:00:03 +0000 2011,2011
google,1,Wed Oct 19 04:59:33 +0000 2011,2011
google,1,Wed Oct 19 04:59:21 +0000 2011,2011
google,1,Wed Oct 19 04:58:49 +0000 2011,2011
google,1,Wed Oct 19 04:58:48 +0000 2011,2011
google,1,Wed Oct 19 04:57:51 +0000 2011,2011
google,1,Wed Oct 19 04:57:03 +0000 2011,2011
google,1,Wed Oct 19 04:56:03 +0000 2011,2011
google,1,Wed Oct 19 04:55:02 +0000 2011,2011
google,1,Wed Oct 19 04:54:30 +0000 2011,2011
google,1,Wed Oct 19 04:54:28 +0000 2011,2011
google,1,Wed Oct 19 04:54:26 +0000 2011,2011
google,1,Wed Oct 19 04:54:08 +0000 2011,2011
google,1,Wed Oct 19 04:53:43 +0000 2011,2011
google,1,Wed Oct 19 04:53:06 +0000 2011,2011
google,1,Wed Oct 19 04:52:42 +0000 2011,2011
google,1,Wed Oct 19 04:52:36 +0000 2011,2011
google,1,Wed Oct 19 04:52:07 +0000 2011,2011
google,1,Wed Oct 19 04:51:52 +0000 2011,2011
google,1,Wed Oct 19 04:51:51 +0000 2011,2011
google,1,Wed Oct 19 04:51:02 +0000 2011,2011
google,1,Wed Oct 19 04:50:59 +0000 2011,2011
google,1,Wed Oct 19 04:50:39 +0000 2011,2011
google,1,Wed Oct 19 04:50:20 +0000 2011,2011
google,1,Wed Oct 19 04:50:15 +0000 2011,2011
google,1,Wed Oct 19 04:50:14 +0000 2011,2011
google,1,Wed Oct 19 04:50:13 +0000 2011,2011
google,1,Wed Oct 19 04:50:12 +0000 2011,2011
google,1,Wed Oct 19 04:50:12 +0000 2011,2011
google,1,Wed Oct 19 04:48:41 +0000 2011,2011
google,1,Wed Oct 19 04:48:38 +0000 2011,2011
